location_id,location_kind,line_code,bound,supply_capacity
SEC:LSX:N28G2_N28G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N28G3_J29A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N28G3_J29A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J29A_J29B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J29A_J29B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J29B_N29C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J29B_N29C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N29C_N29D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N29C_N29D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N29D_N29G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N29D_N29G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N29G1_N29G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N29G1_N29G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N29G2_N29G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N29G2_N29G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N29G3_J30A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N29G3_J30A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J30A_J30B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J30A_J30B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J30B_N30C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J30B_N30C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N30C_N30D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N30C_N30D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N30D_N30G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N30D_N30G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N30G1_N30G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N30G1_N30G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N30G2_N30G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N30G2_N30G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N30G3_J31A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N30G3_J31A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J31A_J31B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J31A_J31B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J31B_N31C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J31B_N31C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N31C_N31D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N31C_N31D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N31D_N31G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N31D_N31G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N31G1_N31G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N31G1_N31G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N31G2_N31G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N31G2_N31G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N31G3_J32A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N31G3_J32A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J32A_J32B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J32A_J32B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J32B_N32C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J32B_N32C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N32C_N32D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N32C_N32D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N32D_N32G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N32D_N32G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N32G1_N32G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N32G1_N32G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N32G2_N32G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N32G2_N32G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N32G3_J33A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N32G3_J33A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J33A_J33B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J33A_J33B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J33B_N33C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J33B_N33C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N33C_N33D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N33C_N33D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N33D_N33G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N33D_N33G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N33G1_N33G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N33G1_N33G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N33G2_N33G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N33G2_N33G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N33G3_J34A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N33G3_J34A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J34A_J34B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J34A_J34B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J34B_N34C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J34B_N34C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N34C_N34D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N34C_N34D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N34D_N34G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N34D_N34G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N34G1_N34G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N34G1_N34G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N34G2_N34G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N34G2_N34G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N34G3_J35A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N34G3_J35A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J35A_J35B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J35A_J35B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J35B_N35C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J35B_N35C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N35C_N35D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N35C_N35D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N35D_N35G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N35D_N35G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N35G1_N35G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N35G1_N35G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N35G2_N35G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N35G2_N35G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N35G3_J36A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N35G3_J36A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J36A_J36B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J36A_J36B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J36B_N36C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J36B_N36C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N36C_N36D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N36C_N36D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N36D_N36G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N36D_N36G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N36G1_N36G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N36G1_N36G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N36G2_N36G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N36G2_N36G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N36G3_J37A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N36G3_J37A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J37A_J37B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J37A_J37B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J37B_N37C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J37B_N37C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N37C_N37D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N37C_N37D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N37D_N37G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N37D_N37G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N37G1_N37G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N37G1_N37G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N37G2_N37G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N37G2_N37G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N37G3_J38A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N37G3_J38A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J38A_J38B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J38A_J38B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J38B_N38C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J38B_N38C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N38C_N38D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N38C_N38D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N38D_N38G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N38D_N38G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N38G1_N38G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N38G1_N38G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N38G2_N38G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N38G2_N38G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N38G3_J39A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N38G3_J39A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J39A_J39B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J39A_J39B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J39B_N39C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J39B_N39C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N39C_N39D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N39C_N39D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N39D_N39G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N39D_N39G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N39G1_N39G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N39G1_N39G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N39G2_N39G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N39G2_N39G3:WB,tunnel sector,LSX,WB,1
SEC:LSX:N39G3_J40A:EB,tunnel sector,LSX,EB,1
SEC:LSX:N39G3_J40A:WB,tunnel sector,LSX,WB,1
SEC:LSX:J40A_J40B:EB,tunnel sector,LSX,EB,1
SEC:LSX:J40A_J40B:WB,tunnel sector,LSX,WB,1
SEC:LSX:J40B_N40C:EB,tunnel sector,LSX,EB,1
SEC:LSX:J40B_N40C:WB,tunnel sector,LSX,WB,1
SEC:LSX:N40C_N40D:EB,tunnel sector,LSX,EB,1
SEC:LSX:N40C_N40D:WB,tunnel sector,LSX,WB,1
SEC:LSX:N40D_N40G1:EB,tunnel sector,LSX,EB,1
SEC:LSX:N40D_N40G1:WB,tunnel sector,LSX,WB,1
SEC:LSX:N40G1_N40G2:EB,tunnel sector,LSX,EB,1
SEC:LSX:N40G1_N40G2:WB,tunnel sector,LSX,WB,1
SEC:LSX:N40G2_N40G3:EB,tunnel sector,LSX,EB,1
SEC:LSX:N40G2_N40G3:WB,tunnel sector,LSX,WB,1
SEC:LSY:J1A_J1B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J1A_J1B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J1B_S1C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J1B_S1C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S1C_S1D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S1C_S1D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S1D_S1G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S1D_S1G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S1G1_S1G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S1G1_S1G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S1G2_S1G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S1G2_S1G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S1G3_J2A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S1G3_J2A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J2A_J2B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J2A_J2B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J2B_S2C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J2B_S2C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S2C_S2D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S2C_S2D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S2D_S2G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S2D_S2G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S2G1_S2G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S2G1_S2G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S2G2_S2G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S2G2_S2G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S2G3_J3A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S2G3_J3A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J3A_J3B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J3A_J3B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J3B_S3C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J3B_S3C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S3C_S3D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S3C_S3D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S3D_S3G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S3D_S3G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S3G1_S3G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S3G1_S3G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S3G2_S3G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S3G2_S3G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S3G3_J4A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S3G3_J4A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J4A_J4B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J4A_J4B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J4B_S4C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J4B_S4C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S4C_S4D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S4C_S4D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S4D_S4G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S4D_S4G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S4G1_S4G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S4G1_S4G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S4G2_S4G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S4G2_S4G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S4G3_J5A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S4G3_J5A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J5A_J5B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J5A_J5B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J5B_S5C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J5B_S5C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S5C_S5D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S5C_S5D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S5D_S5G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S5D_S5G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S5G1_S5G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S5G1_S5G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S5G2_S5G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S5G2_S5G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S5G3_J6A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S5G3_J6A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J6A_J6B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J6A_J6B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J6B_S6C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J6B_S6C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S6C_S6D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S6C_S6D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S6D_S6G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S6D_S6G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S6G1_S6G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S6G1_S6G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S6G2_S6G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S6G2_S6G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S6G3_J7A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S6G3_J7A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J7A_J7B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J7A_J7B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J7B_S7C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J7B_S7C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S7C_S7D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S7C_S7D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S7D_S7G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S7D_S7G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S7G1_S7G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S7G1_S7G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S7G2_S7G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S7G2_S7G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S7G3_J8A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S7G3_J8A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J8A_J8B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J8A_J8B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J8B_S8C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J8B_S8C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S8C_S8D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S8C_S8D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S8D_S8G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S8D_S8G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S8G1_S8G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S8G1_S8G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S8G2_S8G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S8G2_S8G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S8G3_J9A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S8G3_J9A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J9A_J9B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J9A_J9B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J9B_S9C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J9B_S9C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S9C_S9D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S9C_S9D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S9D_S9G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S9D_S9G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S9G1_S9G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S9G1_S9G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S9G2_S9G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S9G2_S9G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S9G3_J10A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S9G3_J10A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J10A_J10B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J10A_J10B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J10B_S10C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J10B_S10C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S10C_S10D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S10C_S10D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S10D_S10G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S10D_S10G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S10G1_S10G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S10G1_S10G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S10G2_S10G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S10G2_S10G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S10G3_J11A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S10G3_J11A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J11A_J11B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J11A_J11B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J11B_S11C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J11B_S11C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S11C_S11D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S11C_S11D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S11D_S11G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S11D_S11G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S11G1_S11G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S11G1_S11G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S11G2_S11G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S11G2_S11G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S11G3_J12A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S11G3_J12A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J12A_J12B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J12A_J12B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J12B_S12C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J12B_S12C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S12C_S12D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S12C_S12D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S12D_S12G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S12D_S12G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S12G1_S12G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S12G1_S12G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S12G2_S12G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S12G2_S12G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S12G3_J13A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S12G3_J13A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J13A_J13B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J13A_J13B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J13B_S13C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J13B_S13C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S13C_S13D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S13C_S13D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S13D_S13G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S13D_S13G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S13G1_S13G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S13G1_S13G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S13G2_S13G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S13G2_S13G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S13G3_J14A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S13G3_J14A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J14A_J14B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J14A_J14B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J14B_S14C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J14B_S14C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S14C_S14D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S14C_S14D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S14D_S14G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S14D_S14G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S14G1_S14G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S14G1_S14G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S14G2_S14G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S14G2_S14G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S14G3_J15A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S14G3_J15A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J15A_J15B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J15A_J15B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J15B_S15C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J15B_S15C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S15C_S15D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S15C_S15D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S15D_S15G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S15D_S15G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S15G1_S15G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S15G1_S15G2:WB,tunnel sector,LSY,WB,1
SEC:LSY:S15G2_S15G3:EB,tunnel sector,LSY,EB,1
SEC:LSY:S15G2_S15G3:WB,tunnel sector,LSY,WB,1
SEC:LSY:S15G3_J16A:EB,tunnel sector,LSY,EB,1
SEC:LSY:S15G3_J16A:WB,tunnel sector,LSY,WB,1
SEC:LSY:J16A_J16B:EB,tunnel sector,LSY,EB,1
SEC:LSY:J16A_J16B:WB,tunnel sector,LSY,WB,1
SEC:LSY:J16B_S16C:EB,tunnel sector,LSY,EB,1
SEC:LSY:J16B_S16C:WB,tunnel sector,LSY,WB,1
SEC:LSY:S16C_S16D:EB,tunnel sector,LSY,EB,1
SEC:LSY:S16C_S16D:WB,tunnel sector,LSY,WB,1
SEC:LSY:S16D_S16G1:EB,tunnel sector,LSY,EB,1
SEC:LSY:S16D_S16G1:WB,tunnel sector,LSY,WB,1
SEC:LSY:S16G1_S16G2:EB,tunnel sector,LSY,EB,1
SEC:LSY:S16G1_S16G2:WB,tunnel sector,LSY,WB,1
