sector_id,line_code,from_station_id,to_station_id,seq,is_shared
SEC:LSX:J60A_J60B,LSX,J60A,J60B,414,1
SEC:LSX:J60B_N60C,LSX,J60B,N60C,415,0
SEC:LSX:N60C_N60D,LSX,N60C,N60D,416,0
SEC:LSX:N60D_N60G1,LSX,N60D,N60G1,417,0
SEC:LSX:N60G1_N60G2,LSX,N60G1,N60G2,418,0
SEC:LSX:N60G2_N60G3,LSX,N60G2,N60G3,419,0
SEC:LSX:N60G3_J61A,LSX,N60G3,J61A,420,0
SEC:LSX:J61A_J61B,LSX,J61A,J61B,421,1
SEC:LSX:J61B_N61C,LSX,J61B,N61C,422,0
SEC:LSX:N61C_N61D,LSX,N61C,N61D,423,0
SEC:LSX:N61D_N61G1,LSX,N61D,N61G1,424,0
SEC:LSX:N61G1_N61G2,LSX,N61G1,N61G2,425,0
SEC:LSX:N61G2_N61G3,LSX,N61G2,N61G3,426,0
SEC:LSX:N61G3_J62A,LSX,N61G3,J62A,427,0
SEC:LSX:J62A_J62B,LSX,J62A,J62B,428,1
SEC:LSX:J62B_N62C,LSX,J62B,N62C,429,0
SEC:LSX:N62C_N62D,LSX,N62C,N62D,430,0
SEC:LSX:N62D_N62G1,LSX,N62D,N62G1,431,0
SEC:LSX:N62G1_N62G2,LSX,N62G1,N62G2,432,0
SEC:LSX:N62G2_N62G3,LSX,N62G2,N62G3,433,0
SEC:LSX:N62G3_J63A,LSX,N62G3,J63A,434,0
SEC:LSX:J63A_J63B,LSX,J63A,J63B,435,1
SEC:LSX:J63B_N63C,LSX,J63B,N63C,436,0
SEC:LSX:N63C_N63D,LSX,N63C,N63D,437,0
SEC:LSX:N63D_N63G1,LSX,N63D,N63G1,438,0
SEC:LSX:N63G1_N63G2,LSX,N63G1,N63G2,439,0
SEC:LSX:N63G2_N63G3,LSX,N63G2,N63G3,440,0
SEC:LSX:N63G3_J64A,LSX,N63G3,J64A,441,0
SEC:LSX:J64A_J64B,LSX,J64A,J64B,442,1
SEC:LSX:J64B_N64C,LSX,J64B,N64C,443,0
SEC:LSX:N64C_N64D,LSX,N64C,N64D,444,0
SEC:LSX:N64D_N64G1,LSX,N64D,N64G1,445,0
SEC:LSX:N64G1_N64G2,LSX,N64G1,N64G2,446,0
SEC:LSX:N64G2_N64G3,LSX,N64G2,N64G3,447,0
SEC:LSX:N64G3_J65A,LSX,N64G3,J65A,448,0
SEC:LSX:J65A_J65B,LSX,J65A,J65B,449,1
SEC:LSX:J65B_N65C,LSX,J65B,N65C,450,0
SEC:LSX:N65C_N65D,LSX,N65C,N65D,451,0
SEC:LSX:N65D_N65G1,LSX,N65D,N65G1,452,0
SEC:LSX:N65G1_N65G2,LSX,N65G1,N65G2,453,0
SEC:LSX:N65G2_N65G3,LSX,N65G2,N65G3,454,0
SEC:LSX:N65G3_J66A,LSX,N65G3,J66A,455,0
SEC:LSX:J66A_J66B,LSX,J66A,J66B,456,1
SEC:LSX:J66B_N66C,LSX,J66B,N66C,457,0
SEC:LSX:N66C_N66D,LSX,N66C,N66D,458,0
SEC:LSX:N66D_N66G1,LSX,N66D,N66G1,459,0
SEC:LSX:N66G1_N66G2,LSX,N66G1,N66G2,460,0
SEC:LSX:N66G2_N66G3,LSX,N66G2,N66G3,461,0
SEC:LSX:N66G3_J67A,LSX,N66G3,J67A,462,0
SEC:LSX:J67A_J67B,LSX,J67A,J67B,463,1
SEC:LSX:J67B_N67C,LSX,J67B,N67C,464,0
SEC:LSX:N67C_N67D,LSX,N67C,N67D,465,0
SEC:LSX:N67D_N67G1,LSX,N67D,N67G1,466,0
SEC:LSX:N67G1_N67G2,LSX,N67G1,N67G2,467,0
SEC:LSX:N67G2_N67G3,LSX,N67G2,N67G3,468,0
SEC:LSX:N67G3_J68A,LSX,N67G3,J68A,469,0
SEC:LSX:J68A_J68B,LSX,J68A,J68B,470,1
SEC:LSX:J68B_N68C,LSX,J68B,N68C,471,0
SEC:LSX:N68C_N68D,LSX,N68C,N68D,472,0
SEC:LSX:N68D_N68G1,LSX,N68D,N68G1,473,0
SEC:LSX:N68G1_N68G2,LSX,N68G1,N68G2,474,0
SEC:LSX:N68G2_N68G3,LSX,N68G2,N68G3,475,0
SEC:LSX:N68G3_J69A,LSX,N68G3,J69A,476,0
SEC:LSX:J69A_J69B,LSX,J69A,J69B,477,1
SEC:LSX:J69B_N69C,LSX,J69B,N69C,478,0
SEC:LSX:N69C_N69D,LSX,N69C,N69D,479,0
SEC:LSX:N69D_N69G1,LSX,N69D,N69G1,480,0
SEC:LSX:N69G1_N69G2,LSX,N69G1,N69G2,481,0
SEC:LSX:N69G2_N69G3,LSX,N69G2,N69G3,482,0
SEC:LSX:N69G3_J70A,LSX,N69G3,J70A,483,0
SEC:LSX:J70A_J70B,LSX,J70A,J70B,484,1
SEC:LSX:J70B_N70C,LSX,J70B,N70C,485,0
SEC:LSX:N70C_N70D,LSX,N70C,N70D,486,0
SEC:LSX:N70D_N70G1,LSX,N70D,N70G1,487,0
SEC:LSX:N70G1_N70G2,LSX,N70G1,N70G2,488,0
SEC:LSX:N70G2_N70G3,LSX,N70G2,N70G3,489,0
SEC:LSX:N70G3_J71A,LSX,N70G3,J71A,490,0
SEC:LSX:J71A_J71B,LSX,J71A,J71B,491,1
SEC:LSX:J71B_N71C,LSX,J71B,N71C,492,0
SEC:LSX:N71C_N71D,LSX,N71C,N71D,493,0
SEC:LSX:N71D_N71G1,LSX,N71D,N71G1,494,0
SEC:LSX:N71G1_N71G2,LSX,N71G1,N71G2,495,0
SEC:LSX:N71G2_N71G3,LSX,N71G2,N71G3,496,0
SEC:LSX:N71G3_J72A,LSX,N71G3,J72A,497,0
SEC:LSX:J72A_J72B,LSX,J72A,J72B,498,1
SEC:LSX:J72B_N72C,LSX,J72B,N72C,499,0
SEC:LSX:N72C_N72D,LSX,N72C,N72D,500,0
SEC:LSX:N72D_N72G1,LSX,N72D,N72G1,501,0
SEC:LSX:N72G1_N72G2,LSX,N72G1,N72G2,502,0
SEC:LSX:N72G2_N72G3,LSX,N72G2,N72G3,503,0
SEC:LSX:N72G3_J73A,LSX,N72G3,J73A,504,0
SEC:LSX:J73A_J73B,LSX,J73A,J73B,505,1
SEC:LSX:J73B_N73C,LSX,J73B,N73C,506,0
SEC:LSX:N73C_N73D,LSX,N73C,N73D,507,0
SEC:LSX:N73D_N73G1,LSX,N73D,N73G1,508,0
SEC:LSX:N73G1_N73G2,LSX,N73G1,N73G2,509,0
SEC:LSX:N73G2_N73G3,LSX,N73G2,N73G3,510,0
SEC:LSX:N73G3_J74A,LSX,N73G3,J74A,511,0
SEC:LSX:J74A_J74B,LSX,J74A,J74B,512,1
SEC:LSX:J74B_N74C,LSX,J74B,N74C,513,0
SEC:LSX:N74C_N74D,LSX,N74C,N74D,514,0
SEC:LSX:N74D_N74G1,LSX,N74D,N74G1,515,0
SEC:LSX:N74G1_N74G2,LSX,N74G1,N74G2,516,0
SEC:LSX:N74G2_N74G3,LSX,N74G2,N74G3,517,0
SEC:LSX:N74G3_J75A,LSX,N74G3,J75A,518,0
SEC:LSX:J75A_J75B,LSX,J75A,J75B,519,1
SEC:LSX:J75B_N75C,LSX,J75B,N75C,520,0
SEC:LSX:N75C_N75D,LSX,N75C,N75D,521,0
SEC:LSX:N75D_N75G1,LSX,N75D,N75G1,522,0
SEC:LSX:N75G1_N75G2,LSX,N75G1,N75G2,523,0
SEC:LSX:N75G2_N75G3,LSX,N75G2,N75G3,524,0
SEC:LSX:N75G3_J76A,LSX,N75G3,J76A,525,0
SEC:LSX:J76A_J76B,LSX,J76A,J76B,526,1
SEC:LSX:J76B_N76C,LSX,J76B,N76C,527,0
SEC:LSX:N76C_N76D,LSX,N76C,N76D,528,0
SEC:LSX:N76D_N76G1,LSX,N76D,N76G1,529,0
SEC:LSX:N76G1_N76G2,LSX,N76G1,N76G2,530,0
SEC:LSX:N76G2_N76G3,LSX,N76G2,N76G3,531,0
SEC:LSX:N76G3_J77A,LSX,N76G3,J77A,532,0
SEC:LSX:J77A_J77B,LSX,J77A,J77B,533,1
SEC:LSX:J77B_N77C,LSX,J77B,N77C,534,0
SEC:LSX:N77C_N77D,LSX,N77C,N77D,535,0
SEC:LSX:N77D_N77G1,LSX,N77D,N77G1,536,0
SEC:LSX:N77G1_N77G2,LSX,N77G1,N77G2,537,0
SEC:LSX:N77G2_N77G3,LSX,N77G2,N77G3,538,0
SEC:LSX:N77G3_J78A,LSX,N77G3,J78A,539,0
SEC:LSX:J78A_J78B,LSX,J78A,J78B,540,1
SEC:LSX:J78B_N78C,LSX,J78B,N78C,541,0
SEC:LSX:N78C_N78D,LSX,N78C,N78D,542,0
SEC:LSX:N78D_N78G1,LSX,N78D,N78G1,543,0
SEC:LSX:N78G1_N78G2,LSX,N78G1,N78G2,544,0
SEC:LSX:N78G2_N78G3,LSX,N78G2,N78G3,545,0
SEC:LSX:N78G3_J79A,LSX,N78G3,J79A,546,0
SEC:LSX:J79A_J79B,LSX,J79A,J79B,547,1
SEC:LSX:J79B_N79C,LSX,J79B,N79C,548,0
SEC:LSX:N79C_N79D,LSX,N79C,N79D,549,0
SEC:LSX:N79D_N79G1,LSX,N79D,N79G1,550,0
SEC:LSX:N79G1_N79G2,LSX,N79G1,N79G2,551,0
SEC:LSX:N79G2_N79G3,LSX,N79G2,N79G3,552,0
SEC:LSX:N79G3_J80A,LSX,N79G3,J80A,553,0
SEC:LSX:J80A_J80B,LSX,J80A,J80B,554,1
SEC:LSX:J80B_N80C,LSX,J80B,N80C,555,0
SEC:LSX:N80C_N80D,LSX,N80C,N80D,556,0
SEC:LSX:N80D_N80G1,LSX,N80D,N80G1,557,0
SEC:LSX:N80G1_N80G2,LSX,N80G1,N80G2,558,0
SEC:LSX:N80G2_N80G3,LSX,N80G2,N80G3,559,0
SEC:LSY:J1A_J1B,LSY,J1A,J1B,1,1
SEC:LSY:J1B_S1C,LSY,J1B,S1C,2,0
SEC:LSY:S1C_S1D,LSY,S1C,S1D,3,0
SEC:LSY:S1D_S1G1,LSY,S1D,S1G1,4,0
SEC:LSY:S1G1_S1G2,LSY,S1G1,S1G2,5,0
SEC:LSY:S1G2_S1G3,LSY,S1G2,S1G3,6,0
SEC:LSY:S1G3_J2A,LSY,S1G3,J2A,7,0
SEC:LSY:J2A_J2B,LSY,J2A,J2B,8,1
SEC:LSY:J2B_S2C,LSY,J2B,S2C,9,0
SEC:LSY:S2C_S2D,LSY,S2C,S2D,10,0
SEC:LSY:S2D_S2G1,LSY,S2D,S2G1,11,0
SEC:LSY:S2G1_S2G2,LSY,S2G1,S2G2,12,0
SEC:LSY:S2G2_S2G3,LSY,S2G2,S2G3,13,0
SEC:LSY:S2G3_J3A,LSY,S2G3,J3A,14,0
SEC:LSY:J3A_J3B,LSY,J3A,J3B,15,1
SEC:LSY:J3B_S3C,LSY,J3B,S3C,16,0
SEC:LSY:S3C_S3D,LSY,S3C,S3D,17,0
SEC:LSY:S3D_S3G1,LSY,S3D,S3G1,18,0
SEC:LSY:S3G1_S3G2,LSY,S3G1,S3G2,19,0
SEC:LSY:S3G2_S3G3,LSY,S3G2,S3G3,20,0
SEC:LSY:S3G3_J4A,LSY,S3G3,J4A,21,0
SEC:LSY:J4A_J4B,LSY,J4A,J4B,22,1
SEC:LSY:J4B_S4C,LSY,J4B,S4C,23,0
SEC:LSY:S4C_S4D,LSY,S4C,S4D,24,0
SEC:LSY:S4D_S4G1,LSY,S4D,S4G1,25,0
SEC:LSY:S4G1_S4G2,LSY,S4G1,S4G2,26,0
SEC:LSY:S4G2_S4G3,LSY,S4G2,S4G3,27,0
SEC:LSY:S4G3_J5A,LSY,S4G3,J5A,28,0
SEC:LSY:J5A_J5B,LSY,J5A,J5B,29,1
SEC:LSY:J5B_S5C,LSY,J5B,S5C,30,0
SEC:LSY:S5C_S5D,LSY,S5C,S5D,31,0
SEC:LSY:S5D_S5G1,LSY,S5D,S5G1,32,0
SEC:LSY:S5G1_S5G2,LSY,S5G1,S5G2,33,0
SEC:LSY:S5G2_S5G3,LSY,S5G2,S5G3,34,0
SEC:LSY:S5G3_J6A,LSY,S5G3,J6A,35,0
SEC:LSY:J6A_J6B,LSY,J6A,J6B,36,1
SEC:LSY:J6B_S6C,LSY,J6B,S6C,37,0
SEC:LSY:S6C_S6D,LSY,S6C,S6D,38,0
SEC:LSY:S6D_S6G1,LSY,S6D,S6G1,39,0
SEC:LSY:S6G1_S6G2,LSY,S6G1,S6G2,40,0
SEC:LSY:S6G2_S6G3,LSY,S6G2,S6G3,41,0
SEC:LSY:S6G3_J7A,LSY,S6G3,J7A,42,0
SEC:LSY:J7A_J7B,LSY,J7A,J7B,43,1
SEC:LSY:J7B_S7C,LSY,J7B,S7C,44,0
SEC:LSY:S7C_S7D,LSY,S7C,S7D,45,0
SEC:LSY:S7D_S7G1,LSY,S7D,S7G1,46,0
SEC:LSY:S7G1_S7G2,LSY,S7G1,S7G2,47,0
SEC:LSY:S7G2_S7G3,LSY,S7G2,S7G3,48,0
SEC:LSY:S7G3_J8A,LSY,S7G3,J8A,49,0
SEC:LSY:J8A_J8B,LSY,J8A,J8B,50,1
SEC:LSY:J8B_S8C,LSY,J8B,S8C,51,0
SEC:LSY:S8C_S8D,LSY,S8C,S8D,52,0
SEC:LSY:S8D_S8G1,LSY,S8D,S8G1,53,0
SEC:LSY:S8G1_S8G2,LSY,S8G1,S8G2,54,0
SEC:LSY:S8G2_S8G3,LSY,S8G2,S8G3,55,0
SEC:LSY:S8G3_J9A,LSY,S8G3,J9A,56,0
SEC:LSY:J9A_J9B,LSY,J9A,J9B,57,1
SEC:LSY:J9B_S9C,LSY,J9B,S9C,58,0
SEC:LSY:S9C_S9D,LSY,S9C,S9D,59,0
SEC:LSY:S9D_S9G1,LSY,S9D,S9G1,60,0
SEC:LSY:S9G1_S9G2,LSY,S9G1,S9G2,61,0
SEC:LSY:S9G2_S9G3,LSY,S9G2,S9G3,62,0
SEC:LSY:S9G3_J10A,LSY,S9G3,J10A,63,0
SEC:LSY:J10A_J10B,LSY,J10A,J10B,64,1
SEC:LSY:J10B_S10C,LSY,J10B,S10C,65,0
SEC:LSY:S10C_S10D,LSY,S10C,S10D,66,0
SEC:LSY:S10D_S10G1,LSY,S10D,S10G1,67,0
SEC:LSY:S10G1_S10G2,LSY,S10G1,S10G2,68,0
SEC:LSY:S10G2_S10G3,LSY,S10G2,S10G3,69,0
SEC:LSY:S10G3_J11A,LSY,S10G3,J11A,70,0
SEC:LSY:J11A_J11B,LSY,J11A,J11B,71,1
SEC:LSY:J11B_S11C,LSY,J11B,S11C,72,0
SEC:LSY:S11C_S11D,LSY,S11C,S11D,73,0
SEC:LSY:S11D_S11G1,LSY,S11D,S11G1,74,0
SEC:LSY:S11G1_S11G2,LSY,S11G1,S11G2,75,0
SEC:LSY:S11G2_S11G3,LSY,S11G2,S11G3,76,0
SEC:LSY:S11G3_J12A,LSY,S11G3,J12A,77,0
SEC:LSY:J12A_J12B,LSY,J12A,J12B,78,1
SEC:LSY:J12B_S12C,LSY,J12B,S12C,79,0
SEC:LSY:S12C_S12D,LSY,S12C,S12D,80,0
SEC:LSY:S12D_S12G1,LSY,S12D,S12G1,81,0
SEC:LSY:S12G1_S12G2,LSY,S12G1,S12G2,82,0
SEC:LSY:S12G2_S12G3,LSY,S12G2,S12G3,83,0
SEC:LSY:S12G3_J13A,LSY,S12G3,J13A,84,0
SEC:LSY:J13A_J13B,LSY,J13A,J13B,85,1
SEC:LSY:J13B_S13C,LSY,J13B,S13C,86,0
SEC:LSY:S13C_S13D,LSY,S13C,S13D,87,0
SEC:LSY:S13D_S13G1,LSY,S13D,S13G1,88,0
SEC:LSY:S13G1_S13G2,LSY,S13G1,S13G2,89,0
SEC:LSY:S13G2_S13G3,LSY,S13G2,S13G3,90,0
SEC:LSY:S13G3_J14A,LSY,S13G3,J14A,91,0
SEC:LSY:J14A_J14B,LSY,J14A,J14B,92,1
SEC:LSY:J14B_S14C,LSY,J14B,S14C,93,0
SEC:LSY:S14C_S14D,LSY,S14C,S14D,94,0
SEC:LSY:S14D_S14G1,LSY,S14D,S14G1,95,0
SEC:LSY:S14G1_S14G2,LSY,S14G1,S14G2,96,0
SEC:LSY:S14G2_S14G3,LSY,S14G2,S14G3,97,0
SEC:LSY:S14G3_J15A,LSY,S14G3,J15A,98,0
SEC:LSY:J15A_J15B,LSY,J15A,J15B,99,1
SEC:LSY:J15B_S15C,LSY,J15B,S15C,100,0
SEC:LSY:S15C_S15D,LSY,S15C,S15D,101,0
SEC:LSY:S15D_S15G1,LSY,S15D,S15G1,102,0
SEC:LSY:S15G1_S15G2,LSY,S15G1,S15G2,103,0
SEC:LSY:S15G2_S15G3,LSY,S15G2,S15G3,104,0
SEC:LSY:S15G3_J16A,LSY,S15G3,J16A,105,0
SEC:LSY:J16A_J16B,LSY,J16A,J16B,106,1
SEC:LSY:J16B_S16C,LSY,J16B,S16C,107,0
SEC:LSY:S16C_S16D,LSY,S16C,S16D,108,0
SEC:LSY:S16D_S16G1,LSY,S16D,S16G1,109,0
SEC:LSY:S16G1_S16G2,LSY,S16G1,S16G2,110,0
SEC:LSY:S16G2_S16G3,LSY,S16G2,S16G3,111,0
SEC:LSY:S16G3_J17A,LSY,S16G3,J17A,112,0
SEC:LSY:J17A_J17B,LSY,J17A,J17B,113,1
SEC:LSY:J17B_S17C,LSY,J17B,S17C,114,0
SEC:LSY:S17C_S17D,LSY,S17C,S17D,115,0
SEC:LSY:S17D_S17G1,LSY,S17D,S17G1,116,0
SEC:LSY:S17G1_S17G2,LSY,S17G1,S17G2,117,0
SEC:LSY:S17G2_S17G3,LSY,S17G2,S17G3,118,0
SEC:LSY:S17G3_J18A,LSY,S17G3,J18A,119,0
SEC:LSY:J18A_J18B,LSY,J18A,J18B,120,1
SEC:LSY:J18B_S18C,LSY,J18B,S18C,121,0
SEC:LSY:S18C_S18D,LSY,S18C,S18D,122,0
SEC:LSY:S18D_S18G1,LSY,S18D,S18G1,123,0
SEC:LSY:S18G1_S18G2,LSY,S18G1,S18G2,124,0
SEC:LSY:S18G2_S18G3,LSY,S18G2,S18G3,125,0
SEC:LSY:S18G3_J19A,LSY,S18G3,J19A,126,0
SEC:LSY:J19A_J19B,LSY,J19A,J19B,127,1
SEC:LSY:J19B_S19C,LSY,J19B,S19C,128,0
SEC:LSY:S19C_S19D,LSY,S19C,S19D,129,0
SEC:LSY:S19D_S19G1,LSY,S19D,S19G1,130,0
SEC:LSY:S19G1_S19G2,LSY,S19G1,S19G2,131,0
SEC:LSY:S19G2_S19G3,LSY,S19G2,S19G3,132,0
SEC:LSY:S19G3_J20A,LSY,S19G3,J20A,133,0
SEC:LSY:J20A_J20B,LSY,J20A,J20B,134,1
SEC:LSY:J20B_S20C,LSY,J20B,S20C,135,0
SEC:LSY:S20C_S20D,LSY,S20C,S20D,136,0
SEC:LSY:S20D_S20G1,LSY,S20D,S20G1,137,0
SEC:LSY:S20G1_S20G2,LSY,S20G1,S20G2,138,0
SEC:LSY:S20G2_S20G3,LSY,S20G2,S20G3,139,0
SEC:LSY:S20G3_J21A,LSY,S20G3,J21A,140,0
SEC:LSY:J21A_J21B,LSY,J21A,J21B,141,1
SEC:LSY:J21B_S21C,LSY,J21B,S21C,142,0
SEC:LSY:S21C_S21D,LSY,S21C,S21D,143,0
SEC:LSY:S21D_S21G1,LSY,S21D,S21G1,144,0
SEC:LSY:S21G1_S21G2,LSY,S21G1,S21G2,145,0
SEC:LSY:S21G2_S21G3,LSY,S21G2,S21G3,146,0
SEC:LSY:S21G3_J22A,LSY,S21G3,J22A,147,0
SEC:LSY:J22A_J22B,LSY,J22A,J22B,148,1
SEC:LSY:J22B_S22C,LSY,J22B,S22C,149,0
SEC:LSY:S22C_S22D,LSY,S22C,S22D,150,0
SEC:LSY:S22D_S22G1,LSY,S22D,S22G1,151,0
SEC:LSY:S22G1_S22G2,LSY,S22G1,S22G2,152,0
SEC:LSY:S22G2_S22G3,LSY,S22G2,S22G3,153,0
SEC:LSY:S22G3_J23A,LSY,S22G3,J23A,154,0
SEC:LSY:J23A_J23B,LSY,J23A,J23B,155,1
SEC:LSY:J23B_S23C,LSY,J23B,S23C,156,0
SEC:LSY:S23C_S23D,LSY,S23C,S23D,157,0
SEC:LSY:S23D_S23G1,LSY,S23D,S23G1,158,0
SEC:LSY:S23G1_S23G2,LSY,S23G1,S23G2,159,0
SEC:LSY:S23G2_S23G3,LSY,S23G2,S23G3,160,0
SEC:LSY:S23G3_J24A,LSY,S23G3,J24A,161,0
SEC:LSY:J24A_J24B,LSY,J24A,J24B,162,1
SEC:LSY:J24B_S24C,LSY,J24B,S24C,163,0
SEC:LSY:S24C_S24D,LSY,S24C,S24D,164,0
SEC:LSY:S24D_S24G1,LSY,S24D,S24G1,165,0
SEC:LSY:S24G1_S24G2,LSY,S24G1,S24G2,166,0
SEC:LSY:S24G2_S24G3,LSY,S24G2,S24G3,167,0
SEC:LSY:S24G3_J25A,LSY,S24G3,J25A,168,0
SEC:LSY:J25A_J25B,LSY,J25A,J25B,169,1
SEC:LSY:J25B_S25C,LSY,J25B,S25C,170,0
SEC:LSY:S25C_S25D,LSY,S25C,S25D,171,0
SEC:LSY:S25D_S25G1,LSY,S25D,S25G1,172,0
SEC:LSY:S25G1_S25G2,LSY,S25G1,S25G2,173,0
SEC:LSY:S25G2_S25G3,LSY,S25G2,S25G3,174,0
SEC:LSY:S25G3_J26A,LSY,S25G3,J26A,175,0
SEC:LSY:J26A_J26B,LSY,J26A,J26B,176,1
SEC:LSY:J26B_S26C,LSY,J26B,S26C,177,0
SEC:LSY:S26C_S26D,LSY,S26C,S26D,178,0
SEC:LSY:S26D_S26G1,LSY,S26D,S26G1,179,0
SEC:LSY:S26G1_S26G2,LSY,S26G1,S26G2,180,0
SEC:LSY:S26G2_S26G3,LSY,S26G2,S26G3,181,0
SEC:LSY:S26G3_J27A,LSY,S26G3,J27A,182,0
SEC:LSY:J27A_J27B,LSY,J27A,J27B,183,1
SEC:LSY:J27B_S27C,LSY,J27B,S27C,184,0
SEC:LSY:S27C_S27D,LSY,S27C,S27D,185,0
SEC:LSY:S27D_S27G1,LSY,S27D,S27G1,186,0
SEC:LSY:S27G1_S27G2,LSY,S27G1,S27G2,187,0
SEC:LSY:S27G2_S27G3,LSY,S27G2,S27G3,188,0
SEC:LSY:S27G3_J28A,LSY,S27G3,J28A,189,0
SEC:LSY:J28A_J28B,LSY,J28A,J28B,190,1
SEC:LSY:J28B_S28C,LSY,J28B,S28C,191,0
SEC:LSY:S28C_S28D,LSY,S28C,S28D,192,0
SEC:LSY:S28D_S28G1,LSY,S28D,S28G1,193,0
SEC:LSY:S28G1_S28G2,LSY,S28G1,S28G2,194,0
SEC:LSY:S28G2_S28G3,LSY,S28G2,S28G3,195,0
SEC:LSY:S28G3_J29A,LSY,S28G3,J29A,196,0
SEC:LSY:J29A_J29B,LSY,J29A,J29B,197,1
SEC:LSY:J29B_S29C,LSY,J29B,S29C,198,0
SEC:LSY:S29C_S29D,LSY,S29C,S29D,199,0
SEC:LSY:S29D_S29G1,LSY,S29D,S29G1,200,0
SEC:LSY:S29G1_S29G2,LSY,S29G1,S29G2,201,0
SEC:LSY:S29G2_S29G3,LSY,S29G2,S29G3,202,0
SEC:LSY:S29G3_J30A,LSY,S29G3,J30A,203,0
SEC:LSY:J30A_J30B,LSY,J30A,J30B,204,1
SEC:LSY:J30B_S30C,LSY,J30B,S30C,205,0
SEC:LSY:S30C_S30D,LSY,S30C,S30D,206,0
SEC:LSY:S30D_S30G1,LSY,S30D,S30G1,207,0
SEC:LSY:S30G1_S30G2,LSY,S30G1,S30G2,208,0
SEC:LSY:S30G2_S30G3,LSY,S30G2,S30G3,209,0
SEC:LSY:S30G3_J31A,LSY,S30G3,J31A,210,0
SEC:LSY:J31A_J31B,LSY,J31A,J31B,211,1
SEC:LSY:J31B_S31C,LSY,J31B,S31C,212,0
SEC:LSY:S31C_S31D,LSY,S31C,S31D,213,0
SEC:LSY:S31D_S31G1,LSY,S31D,S31G1,214,0
SEC:LSY:S31G1_S31G2,LSY,S31G1,S31G2,215,0
SEC:LSY:S31G2_S31G3,LSY,S31G2,S31G3,216,0
SEC:LSY:S31G3_J32A,LSY,S31G3,J32A,217,0
SEC:LSY:J32A_J32B,LSY,J32A,J32B,218,1
SEC:LSY:J32B_S32C,LSY,J32B,S32C,219,0
SEC:LSY:S32C_S32D,LSY,S32C,S32D,220,0
SEC:LSY:S32D_S32G1,LSY,S32D,S32G1,221,0
SEC:LSY:S32G1_S32G2,LSY,S32G1,S32G2,222,0
SEC:LSY:S32G2_S32G3,LSY,S32G2,S32G3,223,0
SEC:LSY:S32G3_J33A,LSY,S32G3,J33A,224,0
SEC:LSY:J33A_J33B,LSY,J33A,J33B,225,1
SEC:LSY:J33B_S33C,LSY,J33B,S33C,226,0
SEC:LSY:S33C_S33D,LSY,S33C,S33D,227,0
SEC:LSY:S33D_S33G1,LSY,S33D,S33G1,228,0
SEC:LSY:S33G1_S33G2,LSY,S33G1,S33G2,229,0
SEC:LSY:S33G2_S33G3,LSY,S33G2,S33G3,230,0
SEC:LSY:S33G3_J34A,LSY,S33G3,J34A,231,0
SEC:LSY:J34A_J34B,LSY,J34A,J34B,232,1
SEC:LSY:J34B_S34C,LSY,J34B,S34C,233,0
SEC:LSY:S34C_S34D,LSY,S34C,S34D,234,0
SEC:LSY:S34D_S34G1,LSY,S34D,S34G1,235,0
SEC:LSY:S34G1_S34G2,LSY,S34G1,S34G2,236,0
SEC:LSY:S34G2_S34G3,LSY,S34G2,S34G3,237,0
SEC:LSY:S34G3_J35A,LSY,S34G3,J35A,238,0
SEC:LSY:J35A_J35B,LSY,J35A,J35B,239,1
SEC:LSY:J35B_S35C,LSY,J35B,S35C,240,0
SEC:LSY:S35C_S35D,LSY,S35C,S35D,241,0
SEC:LSY:S35D_S35G1,LSY,S35D,S35G1,242,0
SEC:LSY:S35G1_S35G2,LSY,S35G1,S35G2,243,0
SEC:LSY:S35G2_S35G3,LSY,S35G2,S35G3,244,0
SEC:LSY:S35G3_J36A,LSY,S35G3,J36A,245,0
SEC:LSY:J36A_J36B,LSY,J36A,J36B,246,1
SEC:LSY:J36B_S36C,LSY,J36B,S36C,247,0
SEC:LSY:S36C_S36D,LSY,S36C,S36D,248,0
SEC:LSY:S36D_S36G1,LSY,S36D,S36G1,249,0
SEC:LSY:S36G1_S36G2,LSY,S36G1,S36G2,250,0
SEC:LSY:S36G2_S36G3,LSY,S36G2,S36G3,251,0
SEC:LSY:S36G3_J37A,LSY,S36G3,J37A,252,0
SEC:LSY:J37A_J37B,LSY,J37A,J37B,253,1
SEC:LSY:J37B_S37C,LSY,J37B,S37C,254,0
SEC:LSY:S37C_S37D,LSY,S37C,S37D,255,0
SEC:LSY:S37D_S37G1,LSY,S37D,S37G1,256,0
SEC:LSY:S37G1_S37G2,LSY,S37G1,S37G2,257,0
SEC:LSY:S37G2_S37G3,LSY,S37G2,S37G3,258,0
SEC:LSY:S37G3_J38A,LSY,S37G3,J38A,259,0
SEC:LSY:J38A_J38B,LSY,J38A,J38B,260,1
SEC:LSY:J38B_S38C,LSY,J38B,S38C,261,0
SEC:LSY:S38C_S38D,LSY,S38C,S38D,262,0
SEC:LSY:S38D_S38G1,LSY,S38D,S38G1,263,0
SEC:LSY:S38G1_S38G2,LSY,S38G1,S38G2,264,0
SEC:LSY:S38G2_S38G3,LSY,S38G2,S38G3,265,0
SEC:LSY:S38G3_J39A,LSY,S38G3,J39A,266,0
SEC:LSY:J39A_J39B,LSY,J39A,J39B,267,1
SEC:LSY:J39B_S39C,LSY,J39B,S39C,268,0
