activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
R2303,Z2303,ScaledSynthetic,SEC:LSX:J23A_J23B:EB,SEC:LSX:J23A_J23B:EB,1,2031-02-10,,1
R2304,Z2304,ScaledSynthetic,SEC:LSY:J23B_S23C:WB,SEC:LSY:S23C_S23D:WB,2,2031-02-17,,2
R2305,Z2304,ScaledSynthetic,SEC:LSY:S23C_S23D:WB,SEC:LSY:S23C_S23D:WB,1,2031-03-03,R2304,1
R2306,Z2305,ScaledSynthetic,SEC:LSY:J23A_J23B:EB,SEC:LSY:J23A_J23B:EB,2,2031-03-10,,2
R2307,Z2306,ScaledSynthetic,SEC:LSX:J23B_N23C:WB,SEC:LSX:N23C_N23D:WB,2,2031-03-24,,3
R2308,Z2307,ScaledSynthetic,SEC:LSY:S23C_S23D:EB,SEC:LSY:S23C_S23D:EB,1,2031-04-07,,1
R2309,Z2308,ScaledSynthetic,SEC:LSX:N23C_N23D:WB,SEC:LSX:N23C_N23D:WB,2,2031-01-27,,2
R2401,Z2401,ScaledSynthetic,SEC:LSX:J24B_N24C:EB,SEC:LSX:J24B_N24C:EB,3,2031-01-06,,3
R2402,Z2402,ScaledSynthetic,SEC:LSX:N24C_N24D:WB,SEC:LSX:N24C_N24D:WB,2,2031-01-27,,2
R2403,Z2403,ScaledSynthetic,SEC:LSX:J24A_J24B:EB,SEC:LSX:J24A_J24B:EB,1,2031-02-10,,1
R2404,Z2404,ScaledSynthetic,SEC:LSY:J24B_S24C:WB,SEC:LSY:S24C_S24D:WB,2,2031-02-17,,2
R2405,Z2404,ScaledSynthetic,SEC:LSY:S24C_S24D:WB,SEC:LSY:S24C_S24D:WB,1,2031-03-03,R2404,1
R2406,Z2405,ScaledSynthetic,SEC:LSY:J24A_J24B:EB,SEC:LSY:J24A_J24B:EB,2,2031-03-10,,2
R2407,Z2406,ScaledSynthetic,SEC:LSX:J24B_N24C:WB,SEC:LSX:N24C_N24D:WB,2,2031-03-24,,3
R2408,Z2407,ScaledSynthetic,SEC:LSY:S24C_S24D:EB,SEC:LSY:S24C_S24D:EB,1,2031-04-07,,1
R2409,Z2408,ScaledSynthetic,SEC:LSX:N24C_N24D:WB,SEC:LSX:N24C_N24D:WB,2,2031-01-27,,2
R2501,Z2501,ScaledSynthetic,SEC:LSX:J25B_N25C:EB,SEC:LSX:J25B_N25C:EB,3,2031-01-06,,3
R2502,Z2502,ScaledSynthetic,SEC:LSX:N25C_N25D:WB,SEC:LSX:N25C_N25D:WB,2,2031-01-27,,2
R2503,Z2503,ScaledSynthetic,SEC:LSX:J25A_J25B:EB,SEC:LSX:J25A_J25B:EB,1,2031-02-10,,1
R2504,Z2504,ScaledSynthetic,SEC:LSY:J25B_S25C:WB,SEC:LSY:S25C_S25D:WB,2,2031-02-17,,2
R2505,Z2504,ScaledSynthetic,SEC:LSY:S25C_S25D:WB,SEC:LSY:S25C_S25D:WB,1,2031-03-03,R2504,1
R2506,Z2505,ScaledSynthetic,SEC:LSY:J25A_J25B:EB,SEC:LSY:J25A_J25B:EB,2,2031-03-10,,2
R2507,Z2506,ScaledSynthetic,SEC:LSX:J25B_N25C:WB,SEC:LSX:N25C_N25D:WB,2,2031-03-24,,3
R2508,Z2507,ScaledSynthetic,SEC:LSY:S25C_S25D:EB,SEC:LSY:S25C_S25D:EB,1,2031-04-07,,1
R2509,Z2508,ScaledSynthetic,SEC:LSX:N25C_N25D:WB,SEC:LSX:N25C_N25D:WB,2,2031-01-27,,2
R2601,Z2601,ScaledSynthetic,SEC:LSX:J26B_N26C:EB,SEC:LSX:J26B_N26C:EB,3,2031-01-06,,3
R2602,Z2602,ScaledSynthetic,SEC:LSX:N26C_N26D:WB,SEC:LSX:N26C_N26D:WB,2,2031-01-27,,2
R2603,Z2603,ScaledSynthetic,SEC:LSX:J26A_J26B:EB,SEC:LSX:J26A_J26B:EB,1,2031-02-10,,1
R2604,Z2604,ScaledSynthetic,SEC:LSY:J26B_S26C:WB,SEC:LSY:S26C_S26D:WB,2,2031-02-17,,2
R2605,Z2604,ScaledSynthetic,SEC:LSY:S26C_S26D:WB,SEC:LSY:S26C_S26D:WB,1,2031-03-03,R2604,1
R2606,Z2605,ScaledSynthetic,SEC:LSY:J26A_J26B:EB,SEC:LSY:J26A_J26B:EB,2,2031-03-10,,2
R2607,Z2606,ScaledSynthetic,SEC:LSX:J26B_N26C:WB,SEC:LSX:N26C_N26D:WB,2,2031-03-24,,3
R2608,Z2607,ScaledSynthetic,SEC:LSY:S26C_S26D:EB,SEC:LSY:S26C_S26D:EB,1,2031-04-07,,1
R2609,Z2608,ScaledSynthetic,SEC:LSX:N26C_N26D:WB,SEC:LSX:N26C_N26D:WB,2,2031-01-27,,2
R2701,Z2701,ScaledSynthetic,SEC:LSX:J27B_N27C:EB,SEC:LSX:J27B_N27C:EB,3,2031-01-06,,3
R2702,Z2702,ScaledSynthetic,SEC:LSX:N27C_N27D:WB,SEC:LSX:N27C_N27D:WB,2,2031-01-27,,2
R2703,Z2703,ScaledSynthetic,SEC:LSX:J27A_J27B:EB,SEC:LSX:J27A_J27B:EB,1,2031-02-10,,1
R2704,Z2704,ScaledSynthetic,SEC:LSY:J27B_S27C:WB,SEC:LSY:S27C_S27D:WB,2,2031-02-17,,2
R2705,Z2704,ScaledSynthetic,SEC:LSY:S27C_S27D:WB,SEC:LSY:S27C_S27D:WB,1,2031-03-03,R2704,1
R2706,Z2705,ScaledSynthetic,SEC:LSY:J27A_J27B:EB,SEC:LSY:J27A_J27B:EB,2,2031-03-10,,2
R2707,Z2706,ScaledSynthetic,SEC:LSX:J27B_N27C:WB,SEC:LSX:N27C_N27D:WB,2,2031-03-24,,3
R2708,Z2707,ScaledSynthetic,SEC:LSY:S27C_S27D:EB,SEC:LSY:S27C_S27D:EB,1,2031-04-07,,1
R2709,Z2708,ScaledSynthetic,SEC:LSX:N27C_N27D:WB,SEC:LSX:N27C_N27D:WB,2,2031-01-27,,2
R2801,Z2801,ScaledSynthetic,SEC:LSX:J28B_N28C:EB,SEC:LSX:J28B_N28C:EB,3,2031-01-06,,3
R2802,Z2802,ScaledSynthetic,SEC:LSX:N28C_N28D:WB,SEC:LSX:N28C_N28D:WB,2,2031-01-27,,2
R2803,Z2803,ScaledSynthetic,SEC:LSX:J28A_J28B:EB,SEC:LSX:J28A_J28B:EB,1,2031-02-10,,1
R2804,Z2804,ScaledSynthetic,SEC:LSY:J28B_S28C:WB,SEC:LSY:S28C_S28D:WB,2,2031-02-17,,2
R2805,Z2804,ScaledSynthetic,SEC:LSY:S28C_S28D:WB,SEC:LSY:S28C_S28D:WB,1,2031-03-03,R2804,1
R2806,Z2805,ScaledSynthetic,SEC:LSY:J28A_J28B:EB,SEC:LSY:J28A_J28B:EB,2,2031-03-10,,2
R2807,Z2806,ScaledSynthetic,SEC:LSX:J28B_N28C:WB,SEC:LSX:N28C_N28D:WB,2,2031-03-24,,3
R2808,Z2807,ScaledSynthetic,SEC:LSY:S28C_S28D:EB,SEC:LSY:S28C_S28D:EB,1,2031-04-07,,1
R2809,Z2808,ScaledSynthetic,SEC:LSX:N28C_N28D:WB,SEC:LSX:N28C_N28D:WB,2,2031-01-27,,2
R2901,Z2901,ScaledSynthetic,SEC:LSX:J29B_N29C:EB,SEC:LSX:J29B_N29C:EB,3,2031-01-06,,3
R2902,Z2902,ScaledSynthetic,SEC:LSX:N29C_N29D:WB,SEC:LSX:N29C_N29D:WB,2,2031-01-27,,2
R2903,Z2903,ScaledSynthetic,SEC:LSX:J29A_J29B:EB,SEC:LSX:J29A_J29B:EB,1,2031-02-10,,1
R2904,Z2904,ScaledSynthetic,SEC:LSY:J29B_S29C:WB,SEC:LSY:S29C_S29D:WB,2,2031-02-17,,2
R2905,Z2904,ScaledSynthetic,SEC:LSY:S29C_S29D:WB,SEC:LSY:S29C_S29D:WB,1,2031-03-03,R2904,1
R2906,Z2905,ScaledSynthetic,SEC:LSY:J29A_J29B:EB,SEC:LSY:J29A_J29B:EB,2,2031-03-10,,2
R2907,Z2906,ScaledSynthetic,SEC:LSX:J29B_N29C:WB,SEC:LSX:N29C_N29D:WB,2,2031-03-24,,3
R2908,Z2907,ScaledSynthetic,SEC:LSY:S29C_S29D:EB,SEC:LSY:S29C_S29D:EB,1,2031-04-07,,1
R2909,Z2908,ScaledSynthetic,SEC:LSX:N29C_N29D:WB,SEC:LSX:N29C_N29D:WB,2,2031-01-27,,2
R3001,Z3001,ScaledSynthetic,SEC:LSX:J30B_N30C:EB,SEC:LSX:J30B_N30C:EB,3,2031-01-06,,3
R3002,Z3002,ScaledSynthetic,SEC:LSX:N30C_N30D:WB,SEC:LSX:N30C_N30D:WB,2,2031-01-27,,2
R3003,Z3003,ScaledSynthetic,SEC:LSX:J30A_J30B:EB,SEC:LSX:J30A_J30B:EB,1,2031-02-10,,1
R3004,Z3004,ScaledSynthetic,SEC:LSY:J30B_S30C:WB,SEC:LSY:S30C_S30D:WB,2,2031-02-17,,2
R3005,Z3004,ScaledSynthetic,SEC:LSY:S30C_S30D:WB,SEC:LSY:S30C_S30D:WB,1,2031-03-03,R3004,1
R3006,Z3005,ScaledSynthetic,SEC:LSY:J30A_J30B:EB,SEC:LSY:J30A_J30B:EB,2,2031-03-10,,2
R3007,Z3006,ScaledSynthetic,SEC:LSX:J30B_N30C:WB,SEC:LSX:N30C_N30D:WB,2,2031-03-24,,3
R3008,Z3007,ScaledSynthetic,SEC:LSY:S30C_S30D:EB,SEC:LSY:S30C_S30D:EB,1,2031-04-07,,1
R3009,Z3008,ScaledSynthetic,SEC:LSX:N30C_N30D:WB,SEC:LSX:N30C_N30D:WB,2,2031-01-27,,2
R3101,Z3101,ScaledSynthetic,SEC:LSX:J31B_N31C:EB,SEC:LSX:J31B_N31C:EB,3,2031-01-06,,3
R3102,Z3102,ScaledSynthetic,SEC:LSX:N31C_N31D:WB,SEC:LSX:N31C_N31D:WB,2,2031-01-27,,2
R3103,Z3103,ScaledSynthetic,SEC:LSX:J31A_J31B:EB,SEC:LSX:J31A_J31B:EB,1,2031-02-10,,1
R3104,Z3104,ScaledSynthetic,SEC:LSY:J31B_S31C:WB,SEC:LSY:S31C_S31D:WB,2,2031-02-17,,2
R3105,Z3104,ScaledSynthetic,SEC:LSY:S31C_S31D:WB,SEC:LSY:S31C_S31D:WB,1,2031-03-03,R3104,1
R3106,Z3105,ScaledSynthetic,SEC:LSY:J31A_J31B:EB,SEC:LSY:J31A_J31B:EB,2,2031-03-10,,2
R3107,Z3106,ScaledSynthetic,SEC:LSX:J31B_N31C:WB,SEC:LSX:N31C_N31D:WB,2,2031-03-24,,3
R3108,Z3107,ScaledSynthetic,SEC:LSY:S31C_S31D:EB,SEC:LSY:S31C_S31D:EB,1,2031-04-07,,1
R3109,Z3108,ScaledSynthetic,SEC:LSX:N31C_N31D:WB,SEC:LSX:N31C_N31D:WB,2,2031-01-27,,2
R3201,Z3201,ScaledSynthetic,SEC:LSX:J32B_N32C:EB,SEC:LSX:J32B_N32C:EB,3,2031-01-06,,3
R3202,Z3202,ScaledSynthetic,SEC:LSX:N32C_N32D:WB,SEC:LSX:N32C_N32D:WB,2,2031-01-27,,2
R3203,Z3203,ScaledSynthetic,SEC:LSX:J32A_J32B:EB,SEC:LSX:J32A_J32B:EB,1,2031-02-10,,1
R3204,Z3204,ScaledSynthetic,SEC:LSY:J32B_S32C:WB,SEC:LSY:S32C_S32D:WB,2,2031-02-17,,2
R3205,Z3204,ScaledSynthetic,SEC:LSY:S32C_S32D:WB,SEC:LSY:S32C_S32D:WB,1,2031-03-03,R3204,1
R3206,Z3205,ScaledSynthetic,SEC:LSY:J32A_J32B:EB,SEC:LSY:J32A_J32B:EB,2,2031-03-10,,2
R3207,Z3206,ScaledSynthetic,SEC:LSX:J32B_N32C:WB,SEC:LSX:N32C_N32D:WB,2,2031-03-24,,3
R3208,Z3207,ScaledSynthetic,SEC:LSY:S32C_S32D:EB,SEC:LSY:S32C_S32D:EB,1,2031-04-07,,1
R3209,Z3208,ScaledSynthetic,SEC:LSX:N32C_N32D:WB,SEC:LSX:N32C_N32D:WB,2,2031-01-27,,2
R3301,Z3301,ScaledSynthetic,SEC:LSX:J33B_N33C:EB,SEC:LSX:J33B_N33C:EB,3,2031-01-06,,3
R3302,Z3302,ScaledSynthetic,SEC:LSX:N33C_N33D:WB,SEC:LSX:N33C_N33D:WB,2,2031-01-27,,2
R3303,Z3303,ScaledSynthetic,SEC:LSX:J33A_J33B:EB,SEC:LSX:J33A_J33B:EB,1,2031-02-10,,1
R3304,Z3304,ScaledSynthetic,SEC:LSY:J33B_S33C:WB,SEC:LSY:S33C_S33D:WB,2,2031-02-17,,2
R3305,Z3304,ScaledSynthetic,SEC:LSY:S33C_S33D:WB,SEC:LSY:S33C_S33D:WB,1,2031-03-03,R3304,1
R3306,Z3305,ScaledSynthetic,SEC:LSY:J33A_J33B:EB,SEC:LSY:J33A_J33B:EB,2,2031-03-10,,2
R3307,Z3306,ScaledSynthetic,SEC:LSX:J33B_N33C:WB,SEC:LSX:N33C_N33D:WB,2,2031-03-24,,3
R3308,Z3307,ScaledSynthetic,SEC:LSY:S33C_S33D:EB,SEC:LSY:S33C_S33D:EB,1,2031-04-07,,1
R3309,Z3308,ScaledSynthetic,SEC:LSX:N33C_N33D:WB,SEC:LSX:N33C_N33D:WB,2,2031-01-27,,2
R3401,Z3401,ScaledSynthetic,SEC:LSX:J34B_N34C:EB,SEC:LSX:J34B_N34C:EB,3,2031-01-06,,3
R3402,Z3402,ScaledSynthetic,SEC:LSX:N34C_N34D:WB,SEC:LSX:N34C_N34D:WB,2,2031-01-27,,2
R3403,Z3403,ScaledSynthetic,SEC:LSX:J34A_J34B:EB,SEC:LSX:J34A_J34B:EB,1,2031-02-10,,1
R3404,Z3404,ScaledSynthetic,SEC:LSY:J34B_S34C:WB,SEC:LSY:S34C_S34D:WB,2,2031-02-17,,2
R3405,Z3404,ScaledSynthetic,SEC:LSY:S34C_S34D:WB,SEC:LSY:S34C_S34D:WB,1,2031-03-03,R3404,1
R3406,Z3405,ScaledSynthetic,SEC:LSY:J34A_J34B:EB,SEC:LSY:J34A_J34B:EB,2,2031-03-10,,2
R3407,Z3406,ScaledSynthetic,SEC:LSX:J34B_N34C:WB,SEC:LSX:N34C_N34D:WB,2,2031-03-24,,3
R3408,Z3407,ScaledSynthetic,SEC:LSY:S34C_S34D:EB,SEC:LSY:S34C_S34D:EB,1,2031-04-07,,1
R3409,Z3408,ScaledSynthetic,SEC:LSX:N34C_N34D:WB,SEC:LSX:N34C_N34D:WB,2,2031-01-27,,2
R3501,Z3501,ScaledSynthetic,SEC:LSX:J35B_N35C:EB,SEC:LSX:J35B_N35C:EB,3,2031-01-06,,3
R3502,Z3502,ScaledSynthetic,SEC:LSX:N35C_N35D:WB,SEC:LSX:N35C_N35D:WB,2,2031-01-27,,2
R3503,Z3503,ScaledSynthetic,SEC:LSX:J35A_J35B:EB,SEC:LSX:J35A_J35B:EB,1,2031-02-10,,1
R3504,Z3504,ScaledSynthetic,SEC:LSY:J35B_S35C:WB,SEC:LSY:S35C_S35D:WB,2,2031-02-17,,2
R3505,Z3504,ScaledSynthetic,SEC:LSY:S35C_S35D:WB,SEC:LSY:S35C_S35D:WB,1,2031-03-03,R3504,1
R3506,Z3505,ScaledSynthetic,SEC:LSY:J35A_J35B:EB,SEC:LSY:J35A_J35B:EB,2,2031-03-10,,2
R3507,Z3506,ScaledSynthetic,SEC:LSX:J35B_N35C:WB,SEC:LSX:N35C_N35D:WB,2,2031-03-24,,3
R3508,Z3507,ScaledSynthetic,SEC:LSY:S35C_S35D:EB,SEC:LSY:S35C_S35D:EB,1,2031-04-07,,1
R3509,Z3508,ScaledSynthetic,SEC:LSX:N35C_N35D:WB,SEC:LSX:N35C_N35D:WB,2,2031-01-27,,2
R3601,Z3601,ScaledSynthetic,SEC:LSX:J36B_N36C:EB,SEC:LSX:J36B_N36C:EB,3,2031-01-06,,3
R3602,Z3602,ScaledSynthetic,SEC:LSX:N36C_N36D:WB,SEC:LSX:N36C_N36D:WB,2,2031-01-27,,2
R3603,Z3603,ScaledSynthetic,SEC:LSX:J36A_J36B:EB,SEC:LSX:J36A_J36B:EB,1,2031-02-10,,1
R3604,Z3604,ScaledSynthetic,SEC:LSY:J36B_S36C:WB,SEC:LSY:S36C_S36D:WB,2,2031-02-17,,2
R3605,Z3604,ScaledSynthetic,SEC:LSY:S36C_S36D:WB,SEC:LSY:S36C_S36D:WB,1,2031-03-03,R3604,1
R3606,Z3605,ScaledSynthetic,SEC:LSY:J36A_J36B:EB,SEC:LSY:J36A_J36B:EB,2,2031-03-10,,2
R3607,Z3606,ScaledSynthetic,SEC:LSX:J36B_N36C:WB,SEC:LSX:N36C_N36D:WB,2,2031-03-24,,3
R3608,Z3607,ScaledSynthetic,SEC:LSY:S36C_S36D:EB,SEC:LSY:S36C_S36D:EB,1,2031-04-07,,1
R3609,Z3608,ScaledSynthetic,SEC:LSX:N36C_N36D:WB,SEC:LSX:N36C_N36D:WB,2,2031-01-27,,2
R3701,Z3701,ScaledSynthetic,SEC:LSX:J37B_N37C:EB,SEC:LSX:J37B_N37C:EB,3,2031-01-06,,3
R3702,Z3702,ScaledSynthetic,SEC:LSX:N37C_N37D:WB,SEC:LSX:N37C_N37D:WB,2,2031-01-27,,2
R3703,Z3703,ScaledSynthetic,SEC:LSX:J37A_J37B:EB,SEC:LSX:J37A_J37B:EB,1,2031-02-10,,1
R3704,Z3704,ScaledSynthetic,SEC:LSY:J37B_S37C:WB,SEC:LSY:S37C_S37D:WB,2,2031-02-17,,2
R3705,Z3704,ScaledSynthetic,SEC:LSY:S37C_S37D:WB,SEC:LSY:S37C_S37D:WB,1,2031-03-03,R3704,1
R3706,Z3705,ScaledSynthetic,SEC:LSY:J37A_J37B:EB,SEC:LSY:J37A_J37B:EB,2,2031-03-10,,2
R3707,Z3706,ScaledSynthetic,SEC:LSX:J37B_N37C:WB,SEC:LSX:N37C_N37D:WB,2,2031-03-24,,3
R3708,Z3707,ScaledSynthetic,SEC:LSY:S37C_S37D:EB,SEC:LSY:S37C_S37D:EB,1,2031-04-07,,1
R3709,Z3708,ScaledSynthetic,SEC:LSX:N37C_N37D:WB,SEC:LSX:N37C_N37D:WB,2,2031-01-27,,2
R3801,Z3801,ScaledSynthetic,SEC:LSX:J38B_N38C:EB,SEC:LSX:J38B_N38C:EB,3,2031-01-06,,3
R3802,Z3802,ScaledSynthetic,SEC:LSX:N38C_N38D:WB,SEC:LSX:N38C_N38D:WB,2,2031-01-27,,2
R3803,Z3803,ScaledSynthetic,SEC:LSX:J38A_J38B:EB,SEC:LSX:J38A_J38B:EB,1,2031-02-10,,1
R3804,Z3804,ScaledSynthetic,SEC:LSY:J38B_S38C:WB,SEC:LSY:S38C_S38D:WB,2,2031-02-17,,2
R3805,Z3804,ScaledSynthetic,SEC:LSY:S38C_S38D:WB,SEC:LSY:S38C_S38D:WB,1,2031-03-03,R3804,1
R3806,Z3805,ScaledSynthetic,SEC:LSY:J38A_J38B:EB,SEC:LSY:J38A_J38B:EB,2,2031-03-10,,2
R3807,Z3806,ScaledSynthetic,SEC:LSX:J38B_N38C:WB,SEC:LSX:N38C_N38D:WB,2,2031-03-24,,3
R3808,Z3807,ScaledSynthetic,SEC:LSY:S38C_S38D:EB,SEC:LSY:S38C_S38D:EB,1,2031-04-07,,1
R3809,Z3808,ScaledSynthetic,SEC:LSX:N38C_N38D:WB,SEC:LSX:N38C_N38D:WB,2,2031-01-27,,2
R3901,Z3901,ScaledSynthetic,SEC:LSX:J39B_N39C:EB,SEC:LSX:J39B_N39C:EB,3,2031-01-06,,3
R3902,Z3902,ScaledSynthetic,SEC:LSX:N39C_N39D:WB,SEC:LSX:N39C_N39D:WB,2,2031-01-27,,2
R3903,Z3903,ScaledSynthetic,SEC:LSX:J39A_J39B:EB,SEC:LSX:J39A_J39B:EB,1,2031-02-10,,1
R3904,Z3904,ScaledSynthetic,SEC:LSY:J39B_S39C:WB,SEC:LSY:S39C_S39D:WB,2,2031-02-17,,2
R3905,Z3904,ScaledSynthetic,SEC:LSY:S39C_S39D:WB,SEC:LSY:S39C_S39D:WB,1,2031-03-03,R3904,1
R3906,Z3905,ScaledSynthetic,SEC:LSY:J39A_J39B:EB,SEC:LSY:J39A_J39B:EB,2,2031-03-10,,2
R3907,Z3906,ScaledSynthetic,SEC:LSX:J39B_N39C:WB,SEC:LSX:N39C_N39D:WB,2,2031-03-24,,3
R3908,Z3907,ScaledSynthetic,SEC:LSY:S39C_S39D:EB,SEC:LSY:S39C_S39D:EB,1,2031-04-07,,1
R3909,Z3908,ScaledSynthetic,SEC:LSX:N39C_N39D:WB,SEC:LSX:N39C_N39D:WB,2,2031-01-27,,2
R4001,Z4001,ScaledSynthetic,SEC:LSX:J40B_N40C:EB,SEC:LSX:J40B_N40C:EB,3,2031-01-06,,3
R4002,Z4002,ScaledSynthetic,SEC:LSX:N40C_N40D:WB,SEC:LSX:N40C_N40D:WB,2,2031-01-27,,2
R4003,Z4003,ScaledSynthetic,SEC:LSX:J40A_J40B:EB,SEC:LSX:J40A_J40B:EB,1,2031-02-10,,1
R4004,Z4004,ScaledSynthetic,SEC:LSY:J40B_S40C:WB,SEC:LSY:S40C_S40D:WB,2,2031-02-17,,2
R4005,Z4004,ScaledSynthetic,SEC:LSY:S40C_S40D:WB,SEC:LSY:S40C_S40D:WB,1,2031-03-03,R4004,1
R4006,Z4005,ScaledSynthetic,SEC:LSY:J40A_J40B:EB,SEC:LSY:J40A_J40B:EB,2,2031-03-10,,2
R4007,Z4006,ScaledSynthetic,SEC:LSX:J40B_N40C:WB,SEC:LSX:N40C_N40D:WB,2,2031-03-24,,3
R4008,Z4007,ScaledSynthetic,SEC:LSY:S40C_S40D:EB,SEC:LSY:S40C_S40D:EB,1,2031-04-07,,1
R4009,Z4008,ScaledSynthetic,SEC:LSX:N40C_N40D:WB,SEC:LSX:N40C_N40D:WB,2,2031-01-27,,2
R4101,Z4101,ScaledSynthetic,SEC:LSX:J41B_N41C:EB,SEC:LSX:J41B_N41C:EB,3,2031-01-06,,3
R4102,Z4102,ScaledSynthetic,SEC:LSX:N41C_N41D:WB,SEC:LSX:N41C_N41D:WB,2,2031-01-27,,2
R4103,Z4103,ScaledSynthetic,SEC:LSX:J41A_J41B:EB,SEC:LSX:J41A_J41B:EB,1,2031-02-10,,1
R4104,Z4104,ScaledSynthetic,SEC:LSY:J41B_S41C:WB,SEC:LSY:S41C_S41D:WB,2,2031-02-17,,2
R4105,Z4104,ScaledSynthetic,SEC:LSY:S41C_S41D:WB,SEC:LSY:S41C_S41D:WB,1,2031-03-03,R4104,1
R4106,Z4105,ScaledSynthetic,SEC:LSY:J41A_J41B:EB,SEC:LSY:J41A_J41B:EB,2,2031-03-10,,2
R4107,Z4106,ScaledSynthetic,SEC:LSX:J41B_N41C:WB,SEC:LSX:N41C_N41D:WB,2,2031-03-24,,3
R4108,Z4107,ScaledSynthetic,SEC:LSY:S41C_S41D:EB,SEC:LSY:S41C_S41D:EB,1,2031-04-07,,1
R4109,Z4108,ScaledSynthetic,SEC:LSX:N41C_N41D:WB,SEC:LSX:N41C_N41D:WB,2,2031-01-27,,2
R4201,Z4201,ScaledSynthetic,SEC:LSX:J42B_N42C:EB,SEC:LSX:J42B_N42C:EB,3,2031-01-06,,3
R4202,Z4202,ScaledSynthetic,SEC:LSX:N42C_N42D:WB,SEC:LSX:N42C_N42D:WB,2,2031-01-27,,2
R4203,Z4203,ScaledSynthetic,SEC:LSX:J42A_J42B:EB,SEC:LSX:J42A_J42B:EB,1,2031-02-10,,1
R4204,Z4204,ScaledSynthetic,SEC:LSY:J42B_S42C:WB,SEC:LSY:S42C_S42D:WB,2,2031-02-17,,2
R4205,Z4204,ScaledSynthetic,SEC:LSY:S42C_S42D:WB,SEC:LSY:S42C_S42D:WB,1,2031-03-03,R4204,1
R4206,Z4205,ScaledSynthetic,SEC:LSY:J42A_J42B:EB,SEC:LSY:J42A_J42B:EB,2,2031-03-10,,2
R4207,Z4206,ScaledSynthetic,SEC:LSX:J42B_N42C:WB,SEC:LSX:N42C_N42D:WB,2,2031-03-24,,3
R4208,Z4207,ScaledSynthetic,SEC:LSY:S42C_S42D:EB,SEC:LSY:S42C_S42D:EB,1,2031-04-07,,1
R4209,Z4208,ScaledSynthetic,SEC:LSX:N42C_N42D:WB,SEC:LSX:N42C_N42D:WB,2,2031-01-27,,2
R4301,Z4301,ScaledSynthetic,SEC:LSX:J43B_N43C:EB,SEC:LSX:J43B_N43C:EB,3,2031-01-06,,3
R4302,Z4302,ScaledSynthetic,SEC:LSX:N43C_N43D:WB,SEC:LSX:N43C_N43D:WB,2,2031-01-27,,2
R4303,Z4303,ScaledSynthetic,SEC:LSX:J43A_J43B:EB,SEC:LSX:J43A_J43B:EB,1,2031-02-10,,1
R4304,Z4304,ScaledSynthetic,SEC:LSY:J43B_S43C:WB,SEC:LSY:S43C_S43D:WB,2,2031-02-17,,2
R4305,Z4304,ScaledSynthetic,SEC:LSY:S43C_S43D:WB,SEC:LSY:S43C_S43D:WB,1,2031-03-03,R4304,1
R4306,Z4305,ScaledSynthetic,SEC:LSY:J43A_J43B:EB,SEC:LSY:J43A_J43B:EB,2,2031-03-10,,2
R4307,Z4306,ScaledSynthetic,SEC:LSX:J43B_N43C:WB,SEC:LSX:N43C_N43D:WB,2,2031-03-24,,3
R4308,Z4307,ScaledSynthetic,SEC:LSY:S43C_S43D:EB,SEC:LSY:S43C_S43D:EB,1,2031-04-07,,1
R4309,Z4308,ScaledSynthetic,SEC:LSX:N43C_N43D:WB,SEC:LSX:N43C_N43D:WB,2,2031-01-27,,2
R4401,Z4401,ScaledSynthetic,SEC:LSX:J44B_N44C:EB,SEC:LSX:J44B_N44C:EB,3,2031-01-06,,3
R4402,Z4402,ScaledSynthetic,SEC:LSX:N44C_N44D:WB,SEC:LSX:N44C_N44D:WB,2,2031-01-27,,2
R4403,Z4403,ScaledSynthetic,SEC:LSX:J44A_J44B:EB,SEC:LSX:J44A_J44B:EB,1,2031-02-10,,1
R4404,Z4404,ScaledSynthetic,SEC:LSY:J44B_S44C:WB,SEC:LSY:S44C_S44D:WB,2,2031-02-17,,2
R4405,Z4404,ScaledSynthetic,SEC:LSY:S44C_S44D:WB,SEC:LSY:S44C_S44D:WB,1,2031-03-03,R4404,1
R4406,Z4405,ScaledSynthetic,SEC:LSY:J44A_J44B:EB,SEC:LSY:J44A_J44B:EB,2,2031-03-10,,2
R4407,Z4406,ScaledSynthetic,SEC:LSX:J44B_N44C:WB,SEC:LSX:N44C_N44D:WB,2,2031-03-24,,3
R4408,Z4407,ScaledSynthetic,SEC:LSY:S44C_S44D:EB,SEC:LSY:S44C_S44D:EB,1,2031-04-07,,1
R4409,Z4408,ScaledSynthetic,SEC:LSX:N44C_N44D:WB,SEC:LSX:N44C_N44D:WB,2,2031-01-27,,2
R4501,Z4501,ScaledSynthetic,SEC:LSX:J45B_N45C:EB,SEC:LSX:J45B_N45C:EB,3,2031-01-06,,3
R4502,Z4502,ScaledSynthetic,SEC:LSX:N45C_N45D:WB,SEC:LSX:N45C_N45D:WB,2,2031-01-27,,2
R4503,Z4503,ScaledSynthetic,SEC:LSX:J45A_J45B:EB,SEC:LSX:J45A_J45B:EB,1,2031-02-10,,1
R4504,Z4504,ScaledSynthetic,SEC:LSY:J45B_S45C:WB,SEC:LSY:S45C_S45D:WB,2,2031-02-17,,2
R4505,Z4504,ScaledSynthetic,SEC:LSY:S45C_S45D:WB,SEC:LSY:S45C_S45D:WB,1,2031-03-03,R4504,1
