location_id,location_kind,line_code,bound,supply_capacity
PLAT:LSY:J8B:WB,platform,LSY,WB,1
PLAT:LSY:S8C:EB,platform,LSY,EB,1
PLAT:LSY:S8C:WB,platform,LSY,WB,1
PLAT:LSY:S8D:EB,platform,LSY,EB,1
PLAT:LSY:S8D:WB,platform,LSY,WB,1
PLAT:LSY:S8G1:EB,platform,LSY,EB,1
PLAT:LSY:S8G1:WB,platform,LSY,WB,1
PLAT:LSY:S8G2:EB,platform,LSY,EB,1
PLAT:LSY:S8G2:WB,platform,LSY,WB,1
PLAT:LSY:S8G3:EB,platform,LSY,EB,1
PLAT:LSY:S8G3:WB,platform,LSY,WB,1
