activity_id,access_seq,week,eclo,access_night
R7307,1,12,0,1
R7307,2,13,0,1
R7308,1,14,0,1
R7309,1,4,0,1
R7309,2,5,0,1
R7401,1,1,0,1
R7401,2,2,0,1
R7401,3,3,0,1
R7402,1,4,0,1
R7402,2,5,0,1
R7403,1,6,0,1
R7404,1,7,0,1
R7404,2,8,0,1
R7405,1,9,0,1
R7406,1,10,0,1
R7406,2,11,0,1
R7407,1,12,0,1
R7407,2,13,0,1
R7408,1,14,0,1
R7409,1,4,0,1
R7409,2,5,0,1
R7501,1,1,0,1
R7501,2,2,0,1
R7501,3,3,0,1
R7502,1,4,0,1
R7502,2,5,0,1
R7503,1,6,0,1
R7504,1,7,0,1
R7504,2,8,0,1
R7505,1,9,0,1
R7506,1,10,0,1
R7506,2,11,0,1
R7507,1,12,0,1
R7507,2,13,0,1
R7508,1,14,0,1
R7509,1,4,0,1
R7509,2,5,0,1
R7601,1,1,0,1
R7601,2,2,0,1
R7601,3,3,0,1
R7602,1,4,0,1
R7602,2,5,0,1
R7603,1,6,0,1
R7604,1,7,0,1
R7604,2,8,0,1
R7605,1,9,0,1
R7606,1,10,0,1
R7606,2,11,0,1
R7607,1,12,0,1
R7607,2,13,0,1
R7608,1,14,0,1
R7609,1,4,0,1
R7609,2,5,0,1
R7701,1,1,0,1
R7701,2,2,0,1
R7701,3,3,0,1
R7702,1,4,0,1
R7702,2,5,0,1
R7703,1,6,0,1
R7704,1,7,0,1
R7704,2,8,0,1
R7705,1,9,0,1
R7706,1,10,0,1
R7706,2,11,0,1
R7707,1,12,0,1
R7707,2,13,0,1
R7708,1,14,0,1
R7709,1,4,0,1
R7709,2,5,0,1
R7801,1,1,0,1
R7801,2,2,0,1
R7801,3,3,0,1
R7802,1,4,0,1
R7802,2,5,0,1
R7803,1,6,0,1
R7804,1,7,0,1
R7804,2,8,0,1
R7805,1,9,0,1
R7806,1,10,0,1
R7806,2,11,0,1
R7807,1,12,0,1
R7807,2,13,0,1
R7808,1,14,0,1
R7809,1,4,0,1
R7809,2,5,0,1
R7901,1,1,0,1
R7901,2,2,0,1
R7901,3,3,0,1
R7902,1,4,0,1
R7902,2,5,0,1
R7903,1,6,0,1
R7904,1,7,0,1
R7904,2,8,0,1
R7905,1,9,0,1
R7906,1,10,0,1
R7906,2,11,0,1
R7907,1,12,0,1
R7907,2,13,0,1
R7908,1,14,0,1
R7909,1,4,0,1
R7909,2,5,0,1
R8001,1,1,0,1
R8001,2,2,0,1
R8001,3,3,0,1
R8002,1,4,0,1
R8002,2,5,0,1
R8003,1,6,0,1
R8004,1,7,0,1
R8004,2,8,0,1
R8005,1,9,0,1
R8006,1,10,0,1
R8006,2,11,0,1
R8007,1,12,0,1
R8007,2,13,0,1
R8008,1,14,0,1
R8009,1,4,0,1
R8009,2,5,0,1
